Bus_ID,Date,Year,Month,Depot_Name,Bus_Type,Owner_Type,Bus_Age_Months,KMs_Run_Monthly,Total_Breakdowns
BUS-1074,2023-08-01,2023,8,Nigdi,e-Bus,PMPML,48,3451,0
BUS-1074,2023-09-01,2023,9,Nigdi,e-Bus,PMPML,49,5336,0
BUS-1074,2023-10-01,2023,10,Nigdi,e-Bus,PMPML,50,7209,0
BUS-1074,2023-11-01,2023,11,Nigdi,e-Bus,PMPML,51,7898,0
BUS-1074,2023-12-01,2023,12,Nigdi,e-Bus,PMPML,52,4716,0
BUS-1074,2024-01-01,2024,1,Nigdi,e-Bus,PMPML,53,6666,0
BUS-1074,2024-02-01,2024,2,Nigdi,e-Bus,PMPML,54,6432,0
BUS-1074,2024-03-01,2024,3,Nigdi,e-Bus,PMPML,55,3645,0
BUS-1074,2024-04-01,2024,4,Nigdi,e-Bus,PMPML,56,7061,1
BUS-1074,2024-05-01,2024,5,Nigdi,e-Bus,PMPML,57,6837,0
BUS-1074,2024-06-01,2024,6,Nigdi,e-Bus,PMPML,58,7786,3
BUS-1074,2024-07-01,2024,7,Nigdi,e-Bus,PMPML,59,6708,0
BUS-1074,2024-08-01,2024,8,Nigdi,e-Bus,PMPML,60,4065,0
BUS-1074,2024-09-01,2024,9,Nigdi,e-Bus,PMPML,61,4229,0
BUS-1074,2024-10-01,2024,10,Nigdi,e-Bus,PMPML,62,3278,0
BUS-1074,2024-11-01,2024,11,Nigdi,e-Bus,PMPML,63,6746,0
BUS-1074,2024-12-01,2024,12,Nigdi,e-Bus,PMPML,64,5376,0
BUS-1075,2022-01-01,2022,1,Nigdi,CNG,PMPML,104,5502,0
BUS-1075,2022-02-01,2022,2,Nigdi,CNG,PMPML,105,7612,0
BUS-1075,2022-03-01,2022,3,Nigdi,CNG,PMPML,106,7434,0
BUS-1075,2022-04-01,2022,4,Nigdi,CNG,PMPML,107,6051,0
BUS-1075,2022-05-01,2022,5,Nigdi,CNG,PMPML,108,4899,0
BUS-1075,2022-06-01,2022,6,Nigdi,CNG,PMPML,109,7964,0
BUS-1075,2022-07-01,2022,7,Nigdi,CNG,PMPML,110,4875,0
BUS-1075,2022-08-01,2022,8,Nigdi,CNG,PMPML,111,5773,0
BUS-1075,2022-09-01,2022,9,Nigdi,CNG,PMPML,112,3243,2
BUS-1075,2022-10-01,2022,10,Nigdi,CNG,PMPML,113,4175,0
BUS-1075,2022-11-01,2022,11,Nigdi,CNG,PMPML,114,4048,3
BUS-1075,2022-12-01,2022,12,Nigdi,CNG,PMPML,115,3753,0
BUS-1075,2023-01-01,2023,1,Nigdi,CNG,PMPML,116,6790,2
BUS-1075,2023-02-01,2023,2,Nigdi,CNG,PMPML,117,7872,0
BUS-1075,2023-03-01,2023,3,Nigdi,CNG,PMPML,118,3613,0
BUS-1075,2023-04-01,2023,4,Nigdi,CNG,PMPML,119,3447,3
BUS-1075,2023-05-01,2023,5,Nigdi,CNG,PMPML,120,6005,3
BUS-1075,2023-06-01,2023,6,Nigdi,CNG,PMPML,121,5263,0
BUS-1075,2023-07-01,2023,7,Nigdi,CNG,PMPML,122,3159,0
BUS-1075,2023-08-01,2023,8,Nigdi,CNG,PMPML,123,3839,3
BUS-1075,2023-09-01,2023,9,Nigdi,CNG,PMPML,124,3839,0
BUS-1075,2023-10-01,2023,10,Nigdi,CNG,PMPML,125,3269,0
BUS-1075,2023-11-01,2023,11,Nigdi,CNG,PMPML,126,3162,0
BUS-1075,2023-12-01,2023,12,Nigdi,CNG,PMPML,127,7448,0
BUS-1075,2024-01-01,2024,1,Nigdi,CNG,PMPML,128,6287,0
BUS-1075,2024-02-01,2024,2,Nigdi,CNG,PMPML,129,7725,0
BUS-1075,2024-03-01,2024,3,Nigdi,CNG,PMPML,130,5813,0
BUS-1075,2024-04-01,2024,4,Nigdi,CNG,PMPML,131,5604,0
BUS-1075,2024-05-01,2024,5,Nigdi,CNG,PMPML,132,5129,0
BUS-1075,2024-06-01,2024,6,Nigdi,CNG,PMPML,133,7424,0
BUS-1075,2024-07-01,2024,7,Nigdi,CNG,PMPML,134,5462,0
BUS-1075,2024-08-01,2024,8,Nigdi,CNG,PMPML,135,4518,0
BUS-1075,2024-09-01,2024,9,Nigdi,CNG,PMPML,136,5868,0
BUS-1075,2024-10-01,2024,10,Nigdi,CNG,PMPML,137,4542,0
BUS-1075,2024-11-01,2024,11,Nigdi,CNG,PMPML,138,4123,0
BUS-1075,2024-12-01,2024,12,Nigdi,CNG,PMPML,139,4873,0
BUS-1076,2022-01-01,2022,1,Pimpri,Diesel,Private,41,3705,0
BUS-1076,2022-02-01,2022,2,Pimpri,Diesel,Private,42,3480,0
BUS-1076,2022-03-01,2022,3,Pimpri,Diesel,Private,43,4886,0
BUS-1076,2022-04-01,2022,4,Pimpri,Diesel,Private,44,3600,0
BUS-1076,2022-05-01,2022,5,Pimpri,Diesel,Private,45,4320,0
BUS-1076,2022-06-01,2022,6,Pimpri,Diesel,Private,46,5364,0
BUS-1076,2022-07-01,2022,7,Pimpri,Diesel,Private,47,4873,0
BUS-1076,2022-08-01,2022,8,Pimpri,Diesel,Private,48,3157,0
BUS-1076,2022-09-01,2022,9,Pimpri,Diesel,Private,49,4325,0
BUS-1076,2022-10-01,2022,10,Pimpri,Diesel,Private,50,6419,0
BUS-1076,2022-11-01,2022,11,Pimpri,Diesel,Private,51,7747,0
BUS-1076,2022-12-01,2022,12,Pimpri,Diesel,Private,52,3911,0
BUS-1076,2023-01-01,2023,1,Pimpri,Diesel,Private,53,4731,0
BUS-1076,2023-02-01,2023,2,Pimpri,Diesel,Private,54,5362,0
BUS-1076,2023-03-01,2023,3,Pimpri,Diesel,Private,55,4756,1
BUS-1076,2023-04-01,2023,4,Pimpri,Diesel,Private,56,4209,0
BUS-1076,2023-05-01,2023,5,Pimpri,Diesel,Private,57,7080,0
BUS-1076,2023-06-01,2023,6,Pimpri,Diesel,Private,58,3078,2
BUS-1076,2023-07-01,2023,7,Pimpri,Diesel,Private,59,3621,0
BUS-1076,2023-08-01,2023,8,Pimpri,Diesel,Private,60,7240,0
BUS-1076,2023-09-01,2023,9,Pimpri,Diesel,Private,61,5062,0
BUS-1076,2023-10-01,2023,10,Pimpri,Diesel,Private,62,4847,0
BUS-1076,2023-11-01,2023,11,Pimpri,Diesel,Private,63,7983,0
BUS-1076,2023-12-01,2023,12,Pimpri,Diesel,Private,64,4459,0
BUS-1076,2024-01-01,2024,1,Pimpri,Diesel,Private,65,4204,1
BUS-1076,2024-02-01,2024,2,Pimpri,Diesel,Private,66,3489,3
BUS-1076,2024-03-01,2024,3,Pimpri,Diesel,Private,67,7354,0
BUS-1076,2024-04-01,2024,4,Pimpri,Diesel,Private,68,5879,0
BUS-1076,2024-05-01,2024,5,Pimpri,Diesel,Private,69,7351,0
BUS-1076,2024-06-01,2024,6,Pimpri,Diesel,Private,70,6073,0
BUS-1076,2024-07-01,2024,7,Pimpri,Diesel,Private,71,7471,0
BUS-1076,2024-08-01,2024,8,Pimpri,Diesel,Private,72,5538,0
BUS-1076,2024-09-01,2024,9,Pimpri,Diesel,Private,73,6029,1
BUS-1076,2024-10-01,2024,10,Pimpri,Diesel,Private,74,5263,0
BUS-1076,2024-11-01,2024,11,Pimpri,Diesel,Private,75,5461,1
BUS-1076,2024-12-01,2024,12,Pimpri,Diesel,Private,76,6051,0
BUS-1077,2022-01-01,2022,1,Kothrud,e-Bus,PMPML,70,5426,0
BUS-1077,2022-02-01,2022,2,Kothrud,e-Bus,PMPML,71,5153,3
BUS-1077,2022-03-01,2022,3,Kothrud,e-Bus,PMPML,72,5139,3
BUS-1077,2022-04-01,2022,4,Kothrud,e-Bus,PMPML,73,7365,0
BUS-1077,2022-05-01,2022,5,Kothrud,e-Bus,PMPML,74,5305,0
BUS-1077,2022-06-01,2022,6,Kothrud,e-Bus,PMPML,75,4887,0
BUS-1077,2022-07-01,2022,7,Kothrud,e-Bus,PMPML,76,6377,0
BUS-1077,2022-08-01,2022,8,Kothrud,e-Bus,PMPML,77,3952,0
BUS-1077,2022-09-01,2022,9,Kothrud,e-Bus,PMPML,78,4323,0
BUS-1077,2022-10-01,2022,10,Kothrud,e-Bus,PMPML,79,4653,0
BUS-1077,2022-11-01,2022,11,Kothrud,e-Bus,PMPML,80,6893,0
BUS-1077,2022-12-01,2022,12,Kothrud,e-Bus,PMPML,81,5406,0
BUS-1077,2023-01-01,2023,1,Kothrud,e-Bus,PMPML,82,5802,2
BUS-1077,2023-02-01,2023,2,Kothrud,e-Bus,PMPML,83,4766,2
BUS-1077,2023-03-01,2023,3,Kothrud,e-Bus,PMPML,84,7208,0
BUS-1077,2023-04-01,2023,4,Kothrud,e-Bus,PMPML,85,6606,0
BUS-1077,2023-05-01,2023,5,Kothrud,e-Bus,PMPML,86,6978,0
BUS-1077,2023-06-01,2023,6,Kothrud,e-Bus,PMPML,87,6207,1
BUS-1077,2023-07-01,2023,7,Kothrud,e-Bus,PMPML,88,4321,0
BUS-1077,2023-08-01,2023,8,Kothrud,e-Bus,PMPML,89,5379,0
BUS-1077,2023-09-01,2023,9,Kothrud,e-Bus,PMPML,90,4974,0
BUS-1077,2023-10-01,2023,10,Kothrud,e-Bus,PMPML,91,4725,0
BUS-1077,2023-11-01,2023,11,Kothrud,e-Bus,PMPML,92,5528,0
BUS-1077,2023-12-01,2023,12,Kothrud,e-Bus,PMPML,93,4302,0
BUS-1077,2024-01-01,2024,1,Kothrud,e-Bus,PMPML,94,5655,3
BUS-1077,2024-02-01,2024,2,Kothrud,e-Bus,PMPML,95,3132,0
BUS-1077,2024-03-01,2024,3,Kothrud,e-Bus,PMPML,96,4379,0
BUS-1077,2024-04-01,2024,4,Kothrud,e-Bus,PMPML,97,6658,3
BUS-1077,2024-05-01,2024,5,Kothrud,e-Bus,PMPML,98,7759,0
BUS-1077,2024-06-01,2024,6,Kothrud,e-Bus,PMPML,99,7270,0
BUS-1077,2024-07-01,2024,7,Kothrud,e-Bus,PMPML,100,7893,3
BUS-1077,2024-08-01,2024,8,Kothrud,e-Bus,PMPML,101,3275,3
BUS-1077,2024-09-01,2024,9,Kothrud,e-Bus,PMPML,102,3824,0
BUS-1077,2024-10-01,2024,10,Kothrud,e-Bus,PMPML,103,4205,0
BUS-1077,2024-11-01,2024,11,Kothrud,e-Bus,PMPML,104,4174,0
BUS-1077,2024-12-01,2024,12,Kothrud,e-Bus,PMPML,105,5516,2
BUS-1078,2022-01-01,2022,1,Pimpri,Diesel,PMPML,105,5803,0
BUS-1078,2022-02-01,2022,2,Pimpri,Diesel,PMPML,106,4521,0
BUS-1078,2022-03-01,2022,3,Pimpri,Diesel,PMPML,107,6293,1
BUS-1078,2022-04-01,2022,4,Pimpri,Diesel,PMPML,108,7546,0
BUS-1078,2022-05-01,2022,5,Pimpri,Diesel,PMPML,109,3752,0
BUS-1078,2022-06-01,2022,6,Pimpri,Diesel,PMPML,110,6488,0
BUS-1078,2022-07-01,2022,7,Pimpri,Diesel,PMPML,111,6679,0
BUS-1078,2022-08-01,2022,8,Pimpri,Diesel,PMPML,112,6474,0
BUS-1078,2022-09-01,2022,9,Pimpri,Diesel,PMPML,113,5665,0
BUS-1078,2022-10-01,2022,10,Pimpri,Diesel,PMPML,114,4447,0
BUS-1078,2022-11-01,2022,11,Pimpri,Diesel,PMPML,115,3102,0
BUS-1078,2022-12-01,2022,12,Pimpri,Diesel,PMPML,116,6314,0
BUS-1078,2023-01-01,2023,1,Pimpri,Diesel,PMPML,117,7298,0
BUS-1078,2023-02-01,2023,2,Pimpri,Diesel,PMPML,118,6483,0
BUS-1078,2023-03-01,2023,3,Pimpri,Diesel,PMPML,119,7233,0
BUS-1078,2023-04-01,2023,4,Pimpri,Diesel,PMPML,120,5903,0
BUS-1078,2023-05-01,2023,5,Pimpri,Diesel,PMPML,121,6175,0
BUS-1078,2023-06-01,2023,6,Pimpri,Diesel,PMPML,122,5773,0
BUS-1078,2023-07-01,2023,7,Pimpri,Diesel,PMPML,123,3273,0
BUS-1078,2023-08-01,2023,8,Pimpri,Diesel,PMPML,124,7645,0
BUS-1078,2023-09-01,2023,9,Pimpri,Diesel,PMPML,125,6223,0
BUS-1078,2023-10-01,2023,10,Pimpri,Diesel,PMPML,126,7527,0
BUS-1078,2023-11-01,2023,11,Pimpri,Diesel,PMPML,127,7612,0
BUS-1078,2023-12-01,2023,12,Pimpri,Diesel,PMPML,128,3799,0
BUS-1078,2024-01-01,2024,1,Pimpri,Diesel,PMPML,129,6498,0
BUS-1078,2024-02-01,2024,2,Pimpri,Diesel,PMPML,130,5339,0
BUS-1078,2024-03-01,2024,3,Pimpri,Diesel,PMPML,131,7909,0
BUS-1078,2024-04-01,2024,4,Pimpri,Diesel,PMPML,132,5200,0
BUS-1078,2024-05-01,2024,5,Pimpri,Diesel,PMPML,133,4297,0
BUS-1078,2024-06-01,2024,6,Pimpri,Diesel,PMPML,134,3854,2
BUS-1078,2024-07-01,2024,7,Pimpri,Diesel,PMPML,135,4677,0
BUS-1078,2024-08-01,2024,8,Pimpri,Diesel,PMPML,136,5846,0
BUS-1078,2024-09-01,2024,9,Pimpri,Diesel,PMPML,137,7841,0
BUS-1078,2024-10-01,2024,10,Pimpri,Diesel,PMPML,138,4430,0
BUS-1078,2024-11-01,2024,11,Pimpri,Diesel,PMPML,139,6630,0
BUS-1078,2024-12-01,2024,12,Pimpri,Diesel,PMPML,140,4626,0
BUS-1079,2022-01-01,2022,1,Swargate,e-Bus,Private,1,4363,0
BUS-1079,2022-02-01,2022,2,Swargate,e-Bus,Private,2,4549,0
BUS-1079,2022-03-01,2022,3,Swargate,e-Bus,Private,3,6362,0
BUS-1079,2022-04-01,2022,4,Swargate,e-Bus,Private,4,7630,0
BUS-1079,2022-05-01,2022,5,Swargate,e-Bus,Private,5,6885,0
BUS-1079,2022-06-01,2022,6,Swargate,e-Bus,Private,6,3573,1
BUS-1079,2022-07-01,2022,7,Swargate,e-Bus,Private,7,3095,0
BUS-1079,2022-08-01,2022,8,Swargate,e-Bus,Private,8,6891,0
BUS-1079,2022-09-01,2022,9,Swargate,e-Bus,Private,9,7338,0
BUS-1079,2022-10-01,2022,10,Swargate,e-Bus,Private,10,6994,0
BUS-1079,2022-11-01,2022,11,Swargate,e-Bus,Private,11,5611,0
BUS-1079,2022-12-01,2022,12,Swargate,e-Bus,Private,12,6838,3
BUS-1079,2023-01-01,2023,1,Swargate,e-Bus,Private,13,5402,0
BUS-1079,2023-02-01,2023,2,Swargate,e-Bus,Private,14,7112,0
BUS-1079,2023-03-01,2023,3,Swargate,e-Bus,Private,15,5015,0
BUS-1079,2023-04-01,2023,4,Swargate,e-Bus,Private,16,3000,0
BUS-1079,2023-05-01,2023,5,Swargate,e-Bus,Private,17,3131,0
BUS-1079,2023-06-01,2023,6,Swargate,e-Bus,Private,18,5261,1
BUS-1079,2023-07-01,2023,7,Swargate,e-Bus,Private,19,5207,0
BUS-1079,2023-08-01,2023,8,Swargate,e-Bus,Private,20,5951,0
BUS-1079,2023-09-01,2023,9,Swargate,e-Bus,Private,21,6442,1
BUS-1079,2023-10-01,2023,10,Swargate,e-Bus,Private,22,5710,2
BUS-1079,2023-11-01,2023,11,Swargate,e-Bus,Private,23,3214,0
BUS-1079,2023-12-01,2023,12,Swargate,e-Bus,Private,24,5307,0
BUS-1079,2024-01-01,2024,1,Swargate,e-Bus,Private,25,6844,0
BUS-1079,2024-02-01,2024,2,Swargate,e-Bus,Private,26,6520,2
BUS-1079,2024-03-01,2024,3,Swargate,e-Bus,Private,27,7689,1
BUS-1079,2024-04-01,2024,4,Swargate,e-Bus,Private,28,5037,0
BUS-1079,2024-05-01,2024,5,Swargate,e-Bus,Private,29,6080,0
BUS-1079,2024-06-01,2024,6,Swargate,e-Bus,Private,30,4851,1
BUS-1079,2024-07-01,2024,7,Swargate,e-Bus,Private,31,4461,0
BUS-1079,2024-08-01,2024,8,Swargate,e-Bus,Private,32,5515,2
BUS-1079,2024-09-01,2024,9,Swargate,e-Bus,Private,33,5079,2
BUS-1079,2024-10-01,2024,10,Swargate,e-Bus,Private,34,3824,1
BUS-1079,2024-11-01,2024,11,Swargate,e-Bus,Private,35,4106,0
BUS-1079,2024-12-01,2024,12,Swargate,e-Bus,Private,36,4334,2
BUS-1080,2022-01-01,2022,1,Nigdi,e-Bus,Private,32,7455,0
BUS-1080,2022-02-01,2022,2,Nigdi,e-Bus,Private,33,6000,0
BUS-1080,2022-03-01,2022,3,Nigdi,e-Bus,Private,34,7795,2
BUS-1080,2022-04-01,2022,4,Nigdi,e-Bus,Private,35,5051,0
BUS-1080,2022-05-01,2022,5,Nigdi,e-Bus,Private,36,7782,1
BUS-1080,2022-06-01,2022,6,Nigdi,e-Bus,Private,37,4233,0
BUS-1080,2022-07-01,2022,7,Nigdi,e-Bus,Private,38,5169,2
BUS-1080,2022-08-01,2022,8,Nigdi,e-Bus,Private,39,6464,0
BUS-1080,2022-09-01,2022,9,Nigdi,e-Bus,Private,40,4963,0
BUS-1080,2022-10-01,2022,10,Nigdi,e-Bus,Private,41,4794,0
BUS-1080,2022-11-01,2022,11,Nigdi,e-Bus,Private,42,4149,0
BUS-1080,2022-12-01,2022,12,Nigdi,e-Bus,Private,43,3306,1
BUS-1080,2023-01-01,2023,1,Nigdi,e-Bus,Private,44,7021,3
BUS-1080,2023-02-01,2023,2,Nigdi,e-Bus,Private,45,3181,0
BUS-1080,2023-03-01,2023,3,Nigdi,e-Bus,Private,46,6004,1
BUS-1080,2023-04-01,2023,4,Nigdi,e-Bus,Private,47,5861,0
BUS-1080,2023-05-01,2023,5,Nigdi,e-Bus,Private,48,5576,0
BUS-1080,2023-06-01,2023,6,Nigdi,e-Bus,Private,49,7548,0
BUS-1080,2023-07-01,2023,7,Nigdi,e-Bus,Private,50,6367,0
BUS-1080,2023-08-01,2023,8,Nigdi,e-Bus,Private,51,7281,0
BUS-1080,2023-09-01,2023,9,Nigdi,e-Bus,Private,52,4696,0
BUS-1080,2023-10-01,2023,10,Nigdi,e-Bus,Private,53,7541,0
BUS-1080,2023-11-01,2023,11,Nigdi,e-Bus,Private,54,3671,0
BUS-1080,2023-12-01,2023,12,Nigdi,e-Bus,Private,55,6091,0
BUS-1080,2024-01-01,2024,1,Nigdi,e-Bus,Private,56,7743,0
BUS-1080,2024-02-01,2024,2,Nigdi,e-Bus,Private,57,3606,2
BUS-1080,2024-03-01,2024,3,Nigdi,e-Bus,Private,58,5043,0
BUS-1080,2024-04-01,2024,4,Nigdi,e-Bus,Private,59,3695,2
BUS-1080,2024-05-01,2024,5,Nigdi,e-Bus,Private,60,4231,0
BUS-1080,2024-06-01,2024,6,Nigdi,e-Bus,Private,61,4156,3
BUS-1080,2024-07-01,2024,7,Nigdi,e-Bus,Private,62,4763,0
BUS-1080,2024-08-01,2024,8,Nigdi,e-Bus,Private,63,3357,0
BUS-1080,2024-09-01,2024,9,Nigdi,e-Bus,Private,64,7098,3
BUS-1080,2024-10-01,2024,10,Nigdi,e-Bus,Private,65,7262,0
BUS-1080,2024-11-01,2024,11,Nigdi,e-Bus,Private,66,5005,0
BUS-1080,2024-12-01,2024,12,Nigdi,e-Bus,Private,67,4293,0
BUS-1081,2022-01-01,2022,1,Nigdi,Diesel,PMPML,112,7857,0
BUS-1081,2022-02-01,2022,2,Nigdi,Diesel,PMPML,113,7471,0
BUS-1081,2022-03-01,2022,3,Nigdi,Diesel,PMPML,114,3657,0
BUS-1081,2022-04-01,2022,4,Nigdi,Diesel,PMPML,115,3543,0
BUS-1081,2022-05-01,2022,5,Nigdi,Diesel,PMPML,116,7790,1
BUS-1081,2022-06-01,2022,6,Nigdi,Diesel,PMPML,117,4848,0
BUS-1081,2022-07-01,2022,7,Nigdi,Diesel,PMPML,118,7573,2
BUS-1081,2022-08-01,2022,8,Nigdi,Diesel,PMPML,119,7911,0
BUS-1081,2022-09-01,2022,9,Nigdi,Diesel,PMPML,120,4988,0
BUS-1081,2022-10-01,2022,10,Nigdi,Diesel,PMPML,121,6270,3
BUS-1081,2022-11-01,2022,11,Nigdi,Diesel,PMPML,122,6807,0
BUS-1081,2022-12-01,2022,12,Nigdi,Diesel,PMPML,123,6214,3
BUS-1081,2023-01-01,2023,1,Nigdi,Diesel,PMPML,124,3948,0
BUS-1081,2023-02-01,2023,2,Nigdi,Diesel,PMPML,125,5754,2
BUS-1081,2023-03-01,2023,3,Nigdi,Diesel,PMPML,126,7822,0
BUS-1081,2023-04-01,2023,4,Nigdi,Diesel,PMPML,127,5180,0
BUS-1081,2023-05-01,2023,5,Nigdi,Diesel,PMPML,128,6242,0
BUS-1081,2023-06-01,2023,6,Nigdi,Diesel,PMPML,129,6893,0
BUS-1081,2023-07-01,2023,7,Nigdi,Diesel,PMPML,130,6719,0
BUS-1081,2023-08-01,2023,8,Nigdi,Diesel,PMPML,131,5709,3
BUS-1081,2023-09-01,2023,9,Nigdi,Diesel,PMPML,132,6188,0
BUS-1081,2023-10-01,2023,10,Nigdi,Diesel,PMPML,133,5267,0
BUS-1081,2023-11-01,2023,11,Nigdi,Diesel,PMPML,134,7670,0
BUS-1081,2023-12-01,2023,12,Nigdi,Diesel,PMPML,135,3914,0
BUS-1081,2024-01-01,2024,1,Nigdi,Diesel,PMPML,136,7164,0
BUS-1081,2024-02-01,2024,2,Nigdi,Diesel,PMPML,137,6820,0
BUS-1081,2024-03-01,2024,3,Nigdi,Diesel,PMPML,138,3151,0
BUS-1081,2024-04-01,2024,4,Nigdi,Diesel,PMPML,139,3029,0
BUS-1081,2024-05-01,2024,5,Nigdi,Diesel,PMPML,140,7783,0
BUS-1081,2024-06-01,2024,6,Nigdi,Diesel,PMPML,141,5088,0
BUS-1081,2024-07-01,2024,7,Nigdi,Diesel,PMPML,142,6566,0
BUS-1081,2024-08-01,2024,8,Nigdi,Diesel,PMPML,143,5013,0
BUS-1081,2024-09-01,2024,9,Nigdi,Diesel,PMPML,144,5340,0
BUS-1081,2024-10-01,2024,10,Nigdi,Diesel,PMPML,145,5974,0
BUS-1081,2024-11-01,2024,11,Nigdi,Diesel,PMPML,146,3676,2
BUS-1081,2024-12-01,2024,12,Nigdi,Diesel,PMPML,147,6115,0
BUS-1082,2022-01-01,2022,1,Kothrud,Diesel,Private,83,3827,0
BUS-1082,2022-02-01,2022,2,Kothrud,Diesel,Private,84,7625,0
BUS-1082,2022-03-01,2022,3,Kothrud,Diesel,Private,85,7904,2
BUS-1082,2022-04-01,2022,4,Kothrud,Diesel,Private,86,5920,0
BUS-1082,2022-05-01,2022,5,Kothrud,Diesel,Private,87,3972,0
BUS-1082,2022-06-01,2022,6,Kothrud,Diesel,Private,88,5579,0
BUS-1082,2022-07-01,2022,7,Kothrud,Diesel,Private,89,7647,3
BUS-1082,2022-08-01,2022,8,Kothrud,Diesel,Private,90,3314,0
BUS-1082,2022-09-01,2022,9,Kothrud,Diesel,Private,91,3617,0
BUS-1082,2022-10-01,2022,10,Kothrud,Diesel,Private,92,7844,3
BUS-1082,2022-11-01,2022,11,Kothrud,Diesel,Private,93,5766,0
BUS-1082,2022-12-01,2022,12,Kothrud,Diesel,Private,94,3764,0
BUS-1082,2023-01-01,2023,1,Kothrud,Diesel,Private,95,4463,0
BUS-1082,2023-02-01,2023,2,Kothrud,Diesel,Private,96,6064,0
BUS-1082,2023-03-01,2023,3,Kothrud,Diesel,Private,97,6324,0
BUS-1082,2023-04-01,2023,4,Kothrud,Diesel,Private,98,7244,0
BUS-1082,2023-05-01,2023,5,Kothrud,Diesel,Private,99,7552,0
BUS-1082,2023-06-01,2023,6,Kothrud,Diesel,Private,100,7598,0
BUS-1082,2023-07-01,2023,7,Kothrud,Diesel,Private,101,7185,1
BUS-1082,2023-08-01,2023,8,Kothrud,Diesel,Private,102,4006,2
BUS-1082,2023-09-01,2023,9,Kothrud,Diesel,Private,103,7577,0
BUS-1082,2023-10-01,2023,10,Kothrud,Diesel,Private,104,3744,1
BUS-1082,2023-11-01,2023,11,Kothrud,Diesel,Private,105,7872,0
BUS-1082,2023-12-01,2023,12,Kothrud,Diesel,Private,106,6149,0
BUS-1082,2024-01-01,2024,1,Kothrud,Diesel,Private,107,7747,0
BUS-1082,2024-02-01,2024,2,Kothrud,Diesel,Private,108,5529,1
BUS-1082,2024-03-01,2024,3,Kothrud,Diesel,Private,109,5773,1
BUS-1082,2024-04-01,2024,4,Kothrud,Diesel,Private,110,4681,0
BUS-1082,2024-05-01,2024,5,Kothrud,Diesel,Private,111,7100,0
BUS-1082,2024-06-01,2024,6,Kothrud,Diesel,Private,112,4115,0
BUS-1082,2024-07-01,2024,7,Kothrud,Diesel,Private,113,6760,0
BUS-1082,2024-08-01,2024,8,Kothrud,Diesel,Private,114,3777,0
BUS-1082,2024-09-01,2024,9,Kothrud,Diesel,Private,115,7820,3
BUS-1082,2024-10-01,2024,10,Kothrud,Diesel,Private,116,6571,0
BUS-1082,2024-11-01,2024,11,Kothrud,Diesel,Private,117,6211,0
BUS-1082,2024-12-01,2024,12,Kothrud,Diesel,Private,118,6807,0
BUS-1083,2022-01-01,2022,1,Pimpri,CNG,Private,53,5816,0
BUS-1083,2022-02-01,2022,2,Pimpri,CNG,Private,54,7471,0
BUS-1083,2022-03-01,2022,3,Pimpri,CNG,Private,55,6144,0
BUS-1083,2022-04-01,2022,4,Pimpri,CNG,Private,56,4781,0
BUS-1083,2022-05-01,2022,5,Pimpri,CNG,Private,57,6060,0
BUS-1083,2022-06-01,2022,6,Pimpri,CNG,Private,58,4992,0
BUS-1083,2022-07-01,2022,7,Pimpri,CNG,Private,59,6150,0
BUS-1083,2022-08-01,2022,8,Pimpri,CNG,Private,60,5190,0
BUS-1083,2022-09-01,2022,9,Pimpri,CNG,Private,61,4449,0
BUS-1083,2022-10-01,2022,10,Pimpri,CNG,Private,62,4000,0
BUS-1083,2022-11-01,2022,11,Pimpri,CNG,Private,63,5951,0
BUS-1083,2022-12-01,2022,12,Pimpri,CNG,Private,64,5942,0
BUS-1083,2023-01-01,2023,1,Pimpri,CNG,Private,65,4451,0
BUS-1083,2023-02-01,2023,2,Pimpri,CNG,Private,66,3379,0
BUS-1083,2023-03-01,2023,3,Pimpri,CNG,Private,67,3750,0
BUS-1083,2023-04-01,2023,4,Pimpri,CNG,Private,68,7569,0
BUS-1083,2023-05-01,2023,5,Pimpri,CNG,Private,69,4225,0
BUS-1083,2023-06-01,2023,6,Pimpri,CNG,Private,70,5477,0
BUS-1083,2023-07-01,2023,7,Pimpri,CNG,Private,71,3791,0
BUS-1083,2023-08-01,2023,8,Pimpri,CNG,Private,72,4889,0
BUS-1083,2023-09-01,2023,9,Pimpri,CNG,Private,73,5686,0
BUS-1083,2023-10-01,2023,10,Pimpri,CNG,Private,74,5106,0
BUS-1083,2023-11-01,2023,11,Pimpri,CNG,Private,75,7663,1
BUS-1083,2023-12-01,2023,12,Pimpri,CNG,Private,76,4514,1
BUS-1083,2024-01-01,2024,1,Pimpri,CNG,Private,77,6233,0
BUS-1083,2024-02-01,2024,2,Pimpri,CNG,Private,78,7806,0
BUS-1083,2024-03-01,2024,3,Pimpri,CNG,Private,79,3876,0
BUS-1083,2024-04-01,2024,4,Pimpri,CNG,Private,80,3353,0
BUS-1083,2024-05-01,2024,5,Pimpri,CNG,Private,81,5364,0
BUS-1083,2024-06-01,2024,6,Pimpri,CNG,Private,82,4929,0
BUS-1083,2024-07-01,2024,7,Pimpri,CNG,Private,83,5334,3
BUS-1083,2024-08-01,2024,8,Pimpri,CNG,Private,84,5968,3
BUS-1083,2024-09-01,2024,9,Pimpri,CNG,Private,85,6833,0
BUS-1083,2024-10-01,2024,10,Pimpri,CNG,Private,86,5240,0
